date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:50:29	128/128	---M--	200	added ('OK')	text/plain	date:Sun,%2017%20Oct%202021%2021:49:48%20GMT	https://penguineur9.webnode.fr/robots.txt		(from )
23:50:29	29845/29845	---MCZ	200	added ('OK')	text/html	date:Sun,%2017%20Oct%202021%2021:50:54%20GMT	https://penguineur9.webnode.fr/	C:/Mes%20Sites%20Web/Mon%20Site/penguineur9.webnode.fr/index.html	(from )
23:50:29	298641/298641	---MCZ	200	added ('OK')	text/css	etag:W/%22ba90977bd97c07321974544785b8a300%22	https://d1di2lzuh97fh2.cloudfront.net/files/38/38g/38gz1z.css?ph=c54d94530a	C:/Mes%20Sites%20Web/Mon%20Site/d1di2lzuh97fh2.cloudfront.net/files/38/38g/38gz1z8dda.css	(from https://penguineur9.webnode.fr/)
23:50:30	224020/224020	---MCZ	200	added ('OK')	text/css	etag:W/%22639b1b0e2819e3fcbaf95e4156e3bc21%22	https://d1di2lzuh97fh2.cloudfront.net/files/1q/1q6/1q6lrk.css?ph=c54d94530a	C:/Mes%20Sites%20Web/Mon%20Site/d1di2lzuh97fh2.cloudfront.net/files/1q/1q6/1q6lrk8dda.css	(from https://penguineur9.webnode.fr/)
23:50:30	7293/7293	---M-Z	200	added ('OK')	text/css	etag:%22d110eb8d84a0b89969d3ad0573c3854e%22	https://d1di2lzuh97fh2.cloudfront.net/files/0o/0oq/0oq7ka.css?ph=c54d94530a	C:/Mes%20Sites%20Web/Mon%20Site/d1di2lzuh97fh2.cloudfront.net/files/0o/0oq/0oq7ka8dda.css	(from https://penguineur9.webnode.fr/)
23:50:30	349676/349676	---MCZ	200	added ('OK')	text/css	etag:W/%22c074218d5261bc58fc0916bbf545ad4a%22	https://d1di2lzuh97fh2.cloudfront.net/files/3c/3c5/3c5bmg.css?ph=c54d94530a	C:/Mes%20Sites%20Web/Mon%20Site/d1di2lzuh97fh2.cloudfront.net/files/3c/3c5/3c5bmg8dda.css	(from https://penguineur9.webnode.fr/)
23:50:30	232503/232503	---MCZ	200	added ('OK')	text/css	etag:W/%229601bb06735dfa273d094763fb814443%22	https://d1di2lzuh97fh2.cloudfront.net/files/2l/2ln/2lncfk.css?ph=c54d94530a	C:/Mes%20Sites%20Web/Mon%20Site/d1di2lzuh97fh2.cloudfront.net/files/2l/2ln/2lncfk8dda.css	(from https://penguineur9.webnode.fr/)
23:50:31	924/924	---M-Z	200	added ('OK')	text/css	etag:%2258212ae28eae0e5a725405ba147f48c7%22	https://d1di2lzuh97fh2.cloudfront.net/files/3q/3qw/3qwf53.css?ph=c54d94530a	C:/Mes%20Sites%20Web/Mon%20Site/d1di2lzuh97fh2.cloudfront.net/files/3q/3qw/3qwf538dda.css	(from https://penguineur9.webnode.fr/)
23:50:31	50761/50761	---MCZ	200	added ('OK')	text/css	etag:W/%22fe537e1d93f918f5e76388ba1771b7da%22	https://d1di2lzuh97fh2.cloudfront.net/files/4e/4er/4ervtt.css?ph=c54d94530a	C:/Mes%20Sites%20Web/Mon%20Site/d1di2lzuh97fh2.cloudfront.net/files/4e/4er/4ervtt8dda.css	(from https://penguineur9.webnode.fr/)
23:50:31	4940/4940	---MCZ	200	added ('OK')	text/css	etag:W/%2227034c6f520fe1ae5191be1a62c1e574%22	https://d1di2lzuh97fh2.cloudfront.net/files/0o/0oc/0ocssm.css?ph=c54d94530a	C:/Mes%20Sites%20Web/Mon%20Site/d1di2lzuh97fh2.cloudfront.net/files/0o/0oc/0ocssm8dda.css	(from https://penguineur9.webnode.fr/)
23:50:32	328513/328513	---MCZ	200	added ('OK')	text/css	etag:W/%226373ce2f458bd29bce9b3188eb4dfa89%22	https://d1di2lzuh97fh2.cloudfront.net/files/1q/1q3/1q35k2.css?ph=c54d94530a	C:/Mes%20Sites%20Web/Mon%20Site/d1di2lzuh97fh2.cloudfront.net/files/1q/1q3/1q35k28dda.css	(from https://penguineur9.webnode.fr/)
23:50:32	29280/29280	---M-Z	200	added ('OK')	text/css	date:Sun,%2017%20Oct%202021%2021:50:58%20GMT	https://use.typekit.net/njp4uhl.css	C:/Mes%20Sites%20Web/Mon%20Site/use.typekit.net/njp4uhl.css	(from https://penguineur9.webnode.fr/)
23:50:34	49529/49529	---MC-	200	added ('OK')	text/javascript	date:Wed,%2013%20Oct%202021%2016:38:54%20GMT	http://www.google-analytics.com/analytics.js	C:/Mes%20Sites%20Web/Mon%20Site/www.google-analytics.com/analytics.js	(from https://penguineur9.webnode.fr/)
23:50:34	27626/27626	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2017%20Oct%202021%2021:50:59%20GMT	https://penguineur9.webnode.fr/wnd_header.set	C:/Mes%20Sites%20Web/Mon%20Site/penguineur9.webnode.fr/wnd_header.set	(from https://penguineur9.webnode.fr/)
23:50:35	17361/17361	---M--	200	added ('OK')	image/png	etag:%225564665b1309af7f43c238cdea0a393d%22	https://d6scj24zvfbbo.cloudfront.net/e6c490beb5aad93f338f67a57a7ea325/200000000-b79f7b79f9/200/Logo.png?ph=c54d94530a	C:/Mes%20Sites%20Web/Mon%20Site/d6scj24zvfbbo.cloudfront.net/e6c490beb5aad93f338f67a57a7ea325/200000000-b79f7b79f9/200/Logo8dda.png	(from https://penguineur9.webnode.fr/)
23:50:36	475859/475859	---MCZ	200	added ('OK')	application/javascript	etag:W/%229dc1801e47cd4d04b2ba7877338e60d2%22	https://d1di2lzuh97fh2.cloudfront.net/files/2q/2qh/2qhi4h.js?ph=c54d94530a	C:/Mes%20Sites%20Web/Mon%20Site/d1di2lzuh97fh2.cloudfront.net/files/2q/2qh/2qhi4h8dda.js	(from https://penguineur9.webnode.fr/)
23:50:37	30620/30620	---MCZ	200	added ('OK')	text/html	date:Sun,%2017%20Oct%202021%2021:51:02%20GMT	https://penguineur9.webnode.fr/mon-profil/	C:/Mes%20Sites%20Web/Mon%20Site/penguineur9.webnode.fr/mon-profil/index.html	(from https://penguineur9.webnode.fr/)
23:50:39	1129/1129	---MCZ	200	added ('OK')	application/javascript	etag:W/%228a468acb6be9398cc3315fd7ff862d8e-1%22	https://d1di2lzuh97fh2.cloudfront.net/client.fe/js.compiled/lang.fr.628.js?ph=c54d94530a	C:/Mes%20Sites%20Web/Mon%20Site/d1di2lzuh97fh2.cloudfront.net/client.fe/js.compiled/lang.fr.6288dda.js	(from https://penguineur9.webnode.fr/)
23:50:39	31882/31882	---MCZ	200	added ('OK')	text/html	date:Sun,%2017%20Oct%202021%2021:51:03%20GMT	https://penguineur9.webnode.fr/mes-reseau/	C:/Mes%20Sites%20Web/Mon%20Site/penguineur9.webnode.fr/mes-reseau/index.html	(from https://penguineur9.webnode.fr/)
23:50:41	177681/177681	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266a339b90c2a495205650ef3e12c3432-1%22	https://d1di2lzuh97fh2.cloudfront.net/client.fe/js.compiled/compiled.multi.2-1112.js?ph=c54d94530a	C:/Mes%20Sites%20Web/Mon%20Site/d1di2lzuh97fh2.cloudfront.net/client.fe/js.compiled/compiled.multi.2-11128dda.js	(from https://penguineur9.webnode.fr/)
23:50:41	29845/29845	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Oct%202021%2021:51:06%20GMT	https://penguineur9.webnode.fr/home/	C:/Mes%20Sites%20Web/Mon%20Site/penguineur9.webnode.fr/home/index.html	(from https://penguineur9.webnode.fr/)
23:50:42	28075/28075	---MCZ	200	added ('OK')	text/html	date:Sun,%2017%20Oct%202021%2021:51:04%20GMT	https://penguineur9.webnode.fr/don/	C:/Mes%20Sites%20Web/Mon%20Site/penguineur9.webnode.fr/don/index.html	(from https://penguineur9.webnode.fr/)
23:50:42	29790/29790	---MCZ	200	added ('OK')	text/html	date:Sun,%2017%20Oct%202021%2021:51:04%20GMT	https://penguineur9.webnode.fr/mon-profil-gameur/	C:/Mes%20Sites%20Web/Mon%20Site/penguineur9.webnode.fr/mon-profil-gameur/index.html	(from https://penguineur9.webnode.fr/)
23:50:42	547/547	---M--	200	added ('OK')	image/png	etag:%22e3f799c6dec9af194c86decdf7392405%22	https://d1di2lzuh97fh2.cloudfront.net/files/3y/3yb/3ybh5o.png	C:/Mes%20Sites%20Web/Mon%20Site/d1di2lzuh97fh2.cloudfront.net/files/3y/3yb/3ybh5o.png	(from https://d1di2lzuh97fh2.cloudfront.net/files/38/38g/38gz1z.css?ph=c54d94530a)
23:50:43	15367/15367	---M--	200	added ('OK')	image/png	etag:%2249ff514da3cf2421be159294aa935c45%22	https://d1di2lzuh97fh2.cloudfront.net/files/1a/1a7/1a728k.png	C:/Mes%20Sites%20Web/Mon%20Site/d1di2lzuh97fh2.cloudfront.net/files/1a/1a7/1a728k.png	(from https://d1di2lzuh97fh2.cloudfront.net/files/38/38g/38gz1z.css?ph=c54d94530a)
23:50:43	866/866	---M--	200	added ('OK')	image/gif	etag:%22e34aafbb485a96eaf2a789b2bf3af6fe%22	https://d1di2lzuh97fh2.cloudfront.net/files/3x/3xw/3xwanv.gif	C:/Mes%20Sites%20Web/Mon%20Site/d1di2lzuh97fh2.cloudfront.net/files/3x/3xw/3xwanv.gif	(from https://d1di2lzuh97fh2.cloudfront.net/files/38/38g/38gz1z.css?ph=c54d94530a)
23:50:45	141554/141554	---M--	200	added ('OK')	image/png	etag:%22f54a2b784547a8132108e6fac5f19f9e%22	https://d1di2lzuh97fh2.cloudfront.net/files/49/494/494sl3.png	C:/Mes%20Sites%20Web/Mon%20Site/d1di2lzuh97fh2.cloudfront.net/files/49/494/494sl3.png	(from https://d1di2lzuh97fh2.cloudfront.net/files/38/38g/38gz1z.css?ph=c54d94530a)
23:50:46	5/5	---M--	200	added ('OK')	text/css	etag:%22607d3fc5-5%22	https://p.typekit.net/p.css?s=1&k=njp4uhl&ht=tk&f=137.138.139.140.169.170.171.172.173.174.175.176.5474.5475.25136.25137.9674.9675.9676.9677.10294.10295.10296.10297.10298.10299.10300.10301.10302.10303.10304.10305.10312.10314.22489.22490.22491.22492.22493.22494.22495.22496&a=3787040&app=typekit&e=css	C:/Mes%20Sites%20Web/Mon%20Site/p.typekit.net/p6abb.css	(from https://use.typekit.net/njp4uhl.css)
23:50:46	80200/80200	---M--	200	added ('OK')	application/font-woff2	etag:%22436932e0cfbbcf8d20b894b82e8df64859394233%22	https://use.typekit.net/af/ad9c1c/000000000000000077359549/30/l?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=n9&v=3	C:/Mes%20Sites%20Web/Mon%20Site/use.typekit.net/af/ad9c1c/000000000000000077359549/30/lff69	(from https://use.typekit.net/njp4uhl.css)
23:50:46	86484/86484	---M--	200	added ('OK')	application/font-woff	etag:%22436932e0cfbbcf8d20b894b82e8df64859394233%22	https://use.typekit.net/af/ad9c1c/000000000000000077359549/30/d?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=n9&v=3	C:/Mes%20Sites%20Web/Mon%20Site/use.typekit.net/af/ad9c1c/000000000000000077359549/30/dff69	(from https://use.typekit.net/njp4uhl.css)
23:50:46	139324/139324	---M-Z	200	added ('OK')	font/opentype	etag:W/%22436932e0cfbbcf8d20b894b82e8df64859394233%22	https://use.typekit.net/af/ad9c1c/000000000000000077359549/30/a?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=n9&v=3	C:/Mes%20Sites%20Web/Mon%20Site/use.typekit.net/af/ad9c1c/000000000000000077359549/30/aff69	(from https://use.typekit.net/njp4uhl.css)
23:50:47	82152/82152	---M--	200	added ('OK')	application/font-woff2	etag:%220624fe9ef08b84b883ebb8f945fcf4e67a18a188%22	https://use.typekit.net/af/671919/00000000000000007735954e/30/l?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=i9&v=3	C:/Mes%20Sites%20Web/Mon%20Site/use.typekit.net/af/671919/00000000000000007735954e/30/l263d	(from https://use.typekit.net/njp4uhl.css)
23:50:47	87892/87892	---M--	200	added ('OK')	application/font-woff	etag:%220624fe9ef08b84b883ebb8f945fcf4e67a18a188%22	https://use.typekit.net/af/671919/00000000000000007735954e/30/d?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=i9&v=3	C:/Mes%20Sites%20Web/Mon%20Site/use.typekit.net/af/671919/00000000000000007735954e/30/d263d	(from https://use.typekit.net/njp4uhl.css)
23:50:47	141056/141056	---M-Z	200	added ('OK')	font/opentype	etag:W/%220624fe9ef08b84b883ebb8f945fcf4e67a18a188%22	https://use.typekit.net/af/671919/00000000000000007735954e/30/a?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=i9&v=3	C:/Mes%20Sites%20Web/Mon%20Site/use.typekit.net/af/671919/00000000000000007735954e/30/a263d	(from https://use.typekit.net/njp4uhl.css)
23:50:47	80912/80912	---M--	200	added ('OK')	application/font-woff2	etag:%227421af1d8fe159388f23298404157c5a5e0b2e82%22	https://use.typekit.net/af/98e3f6/000000000000000077359562/30/l?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=n7&v=3	C:/Mes%20Sites%20Web/Mon%20Site/use.typekit.net/af/98e3f6/000000000000000077359562/30/l04c7	(from https://use.typekit.net/njp4uhl.css)
23:50:48	87060/87060	---M--	200	added ('OK')	application/font-woff	etag:%227421af1d8fe159388f23298404157c5a5e0b2e82%22	https://use.typekit.net/af/98e3f6/000000000000000077359562/30/d?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=n7&v=3	C:/Mes%20Sites%20Web/Mon%20Site/use.typekit.net/af/98e3f6/000000000000000077359562/30/d04c7	(from https://use.typekit.net/njp4uhl.css)
23:50:48	140264/140264	---M-Z	200	added ('OK')	font/opentype	etag:W/%227421af1d8fe159388f23298404157c5a5e0b2e82%22	https://use.typekit.net/af/98e3f6/000000000000000077359562/30/a?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=n7&v=3	C:/Mes%20Sites%20Web/Mon%20Site/use.typekit.net/af/98e3f6/000000000000000077359562/30/a04c7	(from https://use.typekit.net/njp4uhl.css)
23:50:48	85140/85140	---M--	200	added ('OK')	application/font-woff2	etag:%22bb47b335cceb9cfa7262af533604ddeb13b684ea%22	https://use.typekit.net/af/624cab/000000000000000077359558/30/l?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=i7&v=3	C:/Mes%20Sites%20Web/Mon%20Site/use.typekit.net/af/624cab/000000000000000077359558/30/l3fe8	(from https://use.typekit.net/njp4uhl.css)
23:50:49	91204/91204	---M--	200	added ('OK')	application/font-woff	etag:%22bb47b335cceb9cfa7262af533604ddeb13b684ea%22	https://use.typekit.net/af/624cab/000000000000000077359558/30/d?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=i7&v=3	C:/Mes%20Sites%20Web/Mon%20Site/use.typekit.net/af/624cab/000000000000000077359558/30/d3fe8	(from https://use.typekit.net/njp4uhl.css)
23:50:49	143672/143672	---M-Z	200	added ('OK')	font/opentype	etag:W/%22bb47b335cceb9cfa7262af533604ddeb13b684ea%22	https://use.typekit.net/af/624cab/000000000000000077359558/30/a?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=i7&v=3	C:/Mes%20Sites%20Web/Mon%20Site/use.typekit.net/af/624cab/000000000000000077359558/30/a3fe8	(from https://use.typekit.net/njp4uhl.css)
23:50:49	81828/81828	---M--	200	added ('OK')	application/font-woff2	etag:%22364204264bea254b8296de20d921a83f3c4833ca%22	https://use.typekit.net/af/199a3f/00000000000000007735955e/30/l?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=n8&v=3	C:/Mes%20Sites%20Web/Mon%20Site/use.typekit.net/af/199a3f/00000000000000007735955e/30/la39f	(from https://use.typekit.net/njp4uhl.css)
23:50:49	88092/88092	---M--	200	added ('OK')	application/font-woff	etag:%22364204264bea254b8296de20d921a83f3c4833ca%22	https://use.typekit.net/af/199a3f/00000000000000007735955e/30/d?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=n8&v=3	C:/Mes%20Sites%20Web/Mon%20Site/use.typekit.net/af/199a3f/00000000000000007735955e/30/da39f	(from https://use.typekit.net/njp4uhl.css)
23:50:50	142156/142156	---M-Z	200	added ('OK')	font/opentype	etag:W/%22364204264bea254b8296de20d921a83f3c4833ca%22	https://use.typekit.net/af/199a3f/00000000000000007735955e/30/a?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=n8&v=3	C:/Mes%20Sites%20Web/Mon%20Site/use.typekit.net/af/199a3f/00000000000000007735955e/30/aa39f	(from https://use.typekit.net/njp4uhl.css)
23:50:50	85108/85108	---M--	200	added ('OK')	application/font-woff2	etag:%22ea8c338db80115f5e5c713e1a3e9ed489f888fcb%22	https://use.typekit.net/af/00841f/000000000000000077359564/30/l?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=i8&v=3	C:/Mes%20Sites%20Web/Mon%20Site/use.typekit.net/af/00841f/000000000000000077359564/30/l19d3	(from https://use.typekit.net/njp4uhl.css)
23:50:50	91324/91324	---M--	200	added ('OK')	application/font-woff	etag:%22ea8c338db80115f5e5c713e1a3e9ed489f888fcb%22	https://use.typekit.net/af/00841f/000000000000000077359564/30/d?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=i8&v=3	C:/Mes%20Sites%20Web/Mon%20Site/use.typekit.net/af/00841f/000000000000000077359564/30/d19d3	(from https://use.typekit.net/njp4uhl.css)
23:50:51	144116/144116	---M-Z	200	added ('OK')	font/opentype	etag:W/%22ea8c338db80115f5e5c713e1a3e9ed489f888fcb%22	https://use.typekit.net/af/00841f/000000000000000077359564/30/a?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=i8&v=3	C:/Mes%20Sites%20Web/Mon%20Site/use.typekit.net/af/00841f/000000000000000077359564/30/a19d3	(from https://use.typekit.net/njp4uhl.css)
23:50:51	74440/74440	---M--	200	added ('OK')	application/font-woff2	etag:%22a8540a1ad68c530c79439860ce43793134bc3779%22	https://use.typekit.net/af/7a16a7/000000000000000077359568/30/l?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=n1&v=3	C:/Mes%20Sites%20Web/Mon%20Site/use.typekit.net/af/7a16a7/000000000000000077359568/30/l04b5	(from https://use.typekit.net/njp4uhl.css)
23:50:51	79352/79352	---M--	200	added ('OK')	application/font-woff	etag:%22a8540a1ad68c530c79439860ce43793134bc3779%22	https://use.typekit.net/af/7a16a7/000000000000000077359568/30/d?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=n1&v=3	C:/Mes%20Sites%20Web/Mon%20Site/use.typekit.net/af/7a16a7/000000000000000077359568/30/d04b5	(from https://use.typekit.net/njp4uhl.css)
23:50:51	130112/130112	---M-Z	200	added ('OK')	font/opentype	etag:W/%22a8540a1ad68c530c79439860ce43793134bc3779%22	https://use.typekit.net/af/7a16a7/000000000000000077359568/30/a?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=n1&v=3	C:/Mes%20Sites%20Web/Mon%20Site/use.typekit.net/af/7a16a7/000000000000000077359568/30/a04b5	(from https://use.typekit.net/njp4uhl.css)
23:50:52	78540/78540	---M--	200	added ('OK')	application/font-woff2	etag:%22cd95f33c4e071bac578dd77c321b87b6e316437c%22	https://use.typekit.net/af/4daeb9/00000000000000007735956c/30/l?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=i1&v=3	C:/Mes%20Sites%20Web/Mon%20Site/use.typekit.net/af/4daeb9/00000000000000007735956c/30/l4ddc	(from https://use.typekit.net/njp4uhl.css)
23:50:52	84120/84120	---M--	200	added ('OK')	application/font-woff	etag:%22cd95f33c4e071bac578dd77c321b87b6e316437c%22	https://use.typekit.net/af/4daeb9/00000000000000007735956c/30/d?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=i1&v=3	C:/Mes%20Sites%20Web/Mon%20Site/use.typekit.net/af/4daeb9/00000000000000007735956c/30/d4ddc	(from https://use.typekit.net/njp4uhl.css)
23:50:52	134428/134428	---M-Z	200	added ('OK')	font/opentype	etag:W/%22cd95f33c4e071bac578dd77c321b87b6e316437c%22	https://use.typekit.net/af/4daeb9/00000000000000007735956c/30/a?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=i1&v=3	C:/Mes%20Sites%20Web/Mon%20Site/use.typekit.net/af/4daeb9/00000000000000007735956c/30/a4ddc	(from https://use.typekit.net/njp4uhl.css)
